contact_id,group,num_send,num_open,num_click,sales_amount
1010,treatment,3,0,0,0
1011,treatment,0,0,0,0
1012,control,0,0,0,0
1013,control,0,0,0,0
1014,control,2,1,0,0
1015,control,0,0,0,0
1016,treatment,1,0,0,0
1017,treatment,1,0,0,0
1018,treatment,0,0,0,0
1019,treatment,0,0,0,0
1020,treatment,1,0,0,0
1021,treatment,3,0,0,0
1022,treatment,3,1,0,0
1023,treatment,2,1,0,0
1024,treatment,3,0,0,0
1025,treatment,3,0,0,0
1026,treatment,0,0,0,0
1027,treatment,3,0,0,0
1028,treatment,0,0,0,0
1029,treatment,3,0,0,0
1030,control,3,1,0,0
1031,treatment,3,3,0,0
1032,control,3,0,0,0
1033,treatment,3,0,0,0
1034,treatment,3,0,0,0
1035,treatment,3,3,0,0
1036,treatment,0,0,0,0
1037,treatment,0,0,0,0
1038,treatment,0,0,0,0
1039,treatment,0,0,0,0
1040,treatment,3,1,0,0
1041,treatment,3,0,0,0
1042,treatment,3,0,0,0
1043,treatment,3,0,0,0
1044,treatment,0,0,0,0
1045,treatment,0,0,0,0
1046,treatment,1,0,0,0
1047,treatment,1,1,0,0
1048,treatment,1,0,0,0
1049,treatment,3,0,0,0
1050,treatment,3,0,0,0
1051,treatment,0,0,0,0
1052,treatment,3,0,0,0
1053,control,3,2,0,0
1054,control,0,0,0,0
1055,treatment,3,1,0,0
1056,treatment,1,0,0,0
1057,treatment,3,0,0,0
1058,treatment,0,0,0,0
1059,treatment,3,0,0,0
1060,control,0,0,0,0
1061,treatment,3,0,0,0
1062,treatment,1,0,0,0
1063,treatment,0,0,0,0
1064,treatment,0,0,0,0
1065,treatment,2,0,0,0
1066,treatment,1,0,0,0
1067,treatment,3,0,0,0
1068,treatment,2,0,0,0
1069,treatment,3,0,0,0
1070,treatment,0,0,0,0
1071,treatment,1,0,0,0
1072,treatment,3,0,0,0
1073,treatment,2,2,0,0
1074,treatment,1,0,0,0
1075,control,3,0,0,228.96
1076,treatment,0,0,0,0
1077,treatment,0,0,0,0
1078,control,0,0,0,0
1079,treatment,3,0,0,0
1080,treatment,3,1,0,0
1081,treatment,0,0,0,0
1082,treatment,3,0,0,0
1083,treatment,0,0,0,0
1084,control,2,0,0,0
1085,treatment,3,0,0,0
1086,treatment,0,0,0,0
1087,treatment,3,0,0,0
1088,treatment,0,0,0,0
1089,control,3,0,0,0
1090,treatment,3,0,0,0
1091,treatment,0,0,0,0
1092,control,3,0,0,0
1093,treatment,0,0,0,0
1094,treatment,0,0,0,0
1095,treatment,3,0,0,0
1096,treatment,5,0,0,0
1097,treatment,3,0,0,0
1098,treatment,2,0,0,0
1099,treatment,3,0,0,0
1100,treatment,3,0,0,0
1101,treatment,2,0,0,0
1102,treatment,0,0,0,0
1103,treatment,2,1,0,0
1104,treatment,3,1,0,0
1105,treatment,3,0,0,0
1106,treatment,2,1,0,0
1107,treatment,1,0,0,0
1108,treatment,2,1,0,0
1109,treatment,0,0,0,0
1110,treatment,3,1,0,0
1111,treatment,3,1,0,0
1112,treatment,3,0,0,0
1113,treatment,1,0,0,0
1114,control,3,1,0,0
1115,control,3,0,0,0
1116,treatment,0,0,0,0
1117,treatment,3,0,0,0
1118,treatment,3,0,0,0
1119,treatment,1,0,0,0
1120,treatment,2,0,0,0
1121,treatment,3,0,0,0
1122,treatment,0,0,0,0
1123,treatment,2,0,0,0
1124,treatment,3,1,0,0
1125,treatment,2,0,0,0
1126,treatment,1,0,0,0
1127,control,0,0,0,0
1128,treatment,4,4,0,0
1129,treatment,3,0,0,0
1130,treatment,2,0,0,0
1131,treatment,0,0,0,0
1132,treatment,3,0,0,0
1133,treatment,3,0,0,0
1134,treatment,1,0,0,0
1135,control,0,0,0,0
1136,treatment,3,0,0,0
1137,treatment,3,0,0,0
1138,treatment,3,0,0,0
1139,treatment,3,0,0,0
1140,control,3,0,0,0
1141,treatment,2,1,0,0
1142,treatment,3,0,0,0
1143,treatment,2,0,0,0
1144,treatment,1,0,0,0
1145,treatment,0,0,0,0
1146,treatment,0,0,0,0
1147,control,0,0,0,0
1148,treatment,2,1,0,0
1149,treatment,3,0,0,0
1150,treatment,0,0,0,0
1151,treatment,2,1,0,0
1152,treatment,3,1,0,0
1153,treatment,0,0,0,0
1154,treatment,3,3,1,0
1155,treatment,1,0,0,0
1156,treatment,2,2,0,0
1157,treatment,0,0,0,0
1158,treatment,3,0,0,0
1159,treatment,3,0,0,0
1160,treatment,3,0,0,0
1161,treatment,2,0,0,0
1162,treatment,2,0,0,0
1163,treatment,0,0,0,0
1164,treatment,0,0,0,0
1165,treatment,0,0,0,0
1166,control,3,0,0,0
1167,treatment,3,0,0,0
1168,treatment,2,0,0,0
1169,treatment,0,0,0,0
1170,treatment,3,0,0,0
1171,treatment,0,0,0,0
1172,treatment,0,0,0,0
1173,treatment,0,0,0,0
1174,treatment,3,0,0,0
1175,control,2,0,0,0
1176,control,2,0,0,0
1177,treatment,3,0,0,0
1178,treatment,3,3,0,0
1179,treatment,0,0,0,0
1180,treatment,0,0,0,0
1181,treatment,0,0,0,0
1182,treatment,1,0,0,0
1183,treatment,3,0,0,0
1184,treatment,3,0,0,0
1185,treatment,2,0,0,0
1186,treatment,0,0,0,0
1187,treatment,0,0,0,0
1188,treatment,0,0,0,0
1189,treatment,2,0,0,0
1190,treatment,2,2,0,0
1191,treatment,1,0,0,0
1192,treatment,0,0,0,0
1193,treatment,2,0,0,0
1194,control,3,0,0,0
1195,treatment,2,0,0,0
1196,treatment,0,0,0,0
1197,treatment,3,1,0,0
1198,treatment,0,0,0,0
1199,treatment,0,0,0,0
1200,treatment,2,1,0,0
1201,treatment,3,0,0,0
1202,treatment,0,0,0,0
1203,treatment,2,0,0,0
1204,treatment,0,0,0,0
1205,treatment,4,1,0,122
1206,treatment,3,2,1,0
1207,treatment,2,0,0,0
1208,treatment,2,0,0,0
1209,treatment,3,0,0,0
1210,control,3,0,0,0
1211,treatment,0,0,0,0
1212,treatment,3,0,0,0
1213,treatment,2,0,0,0
1214,treatment,3,0,0,0
1215,treatment,1,0,0,0
1216,treatment,2,2,0,0
1217,treatment,3,0,0,0
1218,treatment,1,0,0,0
1219,treatment,2,1,0,0
1220,treatment,3,0,0,0
1221,treatment,3,0,0,0
1222,treatment,3,0,0,0
1223,treatment,3,1,0,0
1224,treatment,0,0,0,0
1225,treatment,3,1,0,0
1226,treatment,2,0,0,0
1227,treatment,3,0,0,0
1228,treatment,1,0,0,0
1229,treatment,0,0,0,0
1230,treatment,0,0,0,0
1231,treatment,0,0,0,0
1232,treatment,3,0,0,0
1233,treatment,0,0,0,0
1234,treatment,3,0,0,0
1235,treatment,0,0,0,0
1236,treatment,2,2,0,0
1237,treatment,0,0,0,0
1238,treatment,3,0,0,0
1239,treatment,2,0,0,0
1240,control,0,0,0,0
1241,control,3,0,0,0
1242,treatment,0,0,0,0
1243,treatment,2,0,0,0
1244,treatment,3,0,0,0
1245,treatment,3,0,0,0
1246,treatment,1,0,0,0
1247,treatment,3,0,0,0
1248,treatment,0,0,0,0
1249,treatment,0,0,0,0
1250,treatment,0,0,0,0
1251,treatment,0,0,0,0
1252,treatment,0,0,0,0
1253,treatment,3,0,0,0
1254,treatment,3,0,0,0
1255,treatment,3,0,0,0
1256,treatment,2,0,0,0
1257,treatment,3,0,0,0
1258,treatment,3,0,0,0
1259,treatment,0,0,0,0
1260,treatment,3,0,0,0
1261,treatment,2,0,0,0
1262,treatment,2,0,0,0
1263,treatment,3,0,0,0
1264,treatment,0,0,0,0
1265,treatment,3,0,0,0
1266,treatment,0,0,0,0
1267,treatment,0,0,0,0
1268,control,3,0,0,0
1269,treatment,3,1,0,0
1270,treatment,2,2,0,0
1271,treatment,3,3,0,0
1272,treatment,2,1,0,0
1273,treatment,3,0,0,0
1274,treatment,3,0,0,0
1275,treatment,0,0,0,0
1276,treatment,3,0,0,0
1277,treatment,3,0,0,0
1278,treatment,1,0,0,0
1279,treatment,3,0,0,0
1280,treatment,0,0,0,0
1281,treatment,2,2,0,0
1282,control,0,0,0,0
1283,treatment,1,0,0,0
1284,treatment,0,0,0,0
1285,treatment,3,0,0,0
1286,treatment,0,0,0,12
1287,control,3,0,0,0
1288,treatment,3,0,0,0
1289,treatment,0,0,0,0
1290,treatment,3,1,0,0
1291,treatment,3,0,0,0
1292,treatment,3,0,0,0
1293,control,0,0,0,0
1294,treatment,2,0,0,0
1295,treatment,3,0,0,0
1296,treatment,0,0,0,0
1297,treatment,3,0,0,0
1298,control,0,0,0,0
1299,control,0,0,0,0
1300,treatment,0,0,0,0
1301,treatment,3,0,0,0
1302,treatment,2,1,0,0
1303,treatment,0,0,0,0
1304,treatment,5,1,0,0
1305,treatment,0,0,0,0
1306,treatment,3,0,0,0
1307,treatment,2,0,0,0
1308,treatment,2,0,0,0
1309,treatment,3,0,0,0
1310,treatment,0,0,0,0
1311,treatment,3,0,0,0
1312,treatment,3,0,0,0
1313,treatment,0,0,0,0
1314,treatment,0,0,0,0
1315,treatment,3,0,0,0
1316,treatment,0,0,0,0
1317,treatment,3,0,0,0
1318,treatment,3,0,0,0
1319,treatment,2,2,0,0
1320,treatment,0,0,0,0
1321,treatment,0,0,0,0
1322,treatment,3,1,0,0
1323,treatment,3,0,0,0
1324,treatment,0,0,0,0
1325,treatment,1,0,0,0
1326,treatment,0,0,0,0
1327,treatment,3,1,0,0
1328,treatment,0,0,0,0
1329,treatment,3,0,0,0
1330,treatment,3,0,0,0
1331,treatment,3,0,0,0
1332,treatment,3,0,0,0
1333,treatment,3,1,0,0
1334,treatment,3,0,0,0
1335,treatment,3,0,0,0
1336,treatment,0,0,0,0
1337,treatment,0,0,0,0
1338,treatment,3,0,0,0
1339,treatment,3,0,0,0
1340,treatment,0,0,0,0
1341,treatment,3,0,0,0
1342,treatment,2,0,0,0
1343,treatment,3,0,0,0
1344,treatment,0,0,0,0
1345,control,3,0,0,0
1346,treatment,0,0,0,159.97
1347,treatment,2,1,1,0
1348,treatment,3,3,0,0
1349,treatment,0,0,0,0
1350,treatment,3,0,0,0
1351,treatment,3,0,0,0
1352,treatment,3,0,0,0
1353,treatment,1,0,0,0
1354,treatment,2,1,0,0
1355,treatment,3,1,0,0
1356,treatment,3,2,0,0
1357,treatment,0,0,0,0
1358,treatment,3,1,1,0
1359,treatment,3,0,0,0
1360,treatment,0,0,0,0
1361,treatment,0,0,0,0
1362,treatment,3,2,0,0
1363,treatment,3,0,0,0
1364,treatment,3,2,0,0
1365,treatment,3,0,0,0
1366,control,3,0,0,0
1367,treatment,3,0,0,0
1368,treatment,0,0,0,0
1369,treatment,0,0,0,0
1370,treatment,2,2,0,0
1371,treatment,0,0,0,0
1372,treatment,3,0,0,0
1373,treatment,1,0,0,0
1374,control,3,0,0,0
1375,treatment,0,0,0,0
1376,treatment,0,0,0,0
1377,treatment,0,0,0,0
1378,treatment,3,1,0,0
1379,treatment,3,0,0,0
1380,treatment,3,0,0,0
1381,treatment,3,0,0,0
1382,treatment,2,0,0,0
1383,treatment,3,3,0,0
1384,treatment,3,1,0,0
1385,treatment,0,0,0,0
1386,control,2,0,0,0
1387,treatment,3,0,0,0
1388,treatment,3,0,0,0
1389,treatment,3,0,0,0
1390,treatment,0,0,0,0
1391,treatment,2,0,0,0
1392,treatment,2,2,0,0
1393,treatment,3,0,0,0
1394,treatment,2,1,0,0
1395,treatment,0,0,0,0
1396,treatment,2,0,0,0
1397,treatment,3,0,0,0
1398,treatment,0,0,0,0
1399,treatment,3,0,0,0
1400,treatment,0,0,0,0
1401,treatment,3,0,0,0
1402,treatment,0,0,0,0
1403,treatment,3,0,0,0
1404,treatment,3,0,0,0
1405,treatment,2,1,0,0
1406,control,2,0,0,0
1407,treatment,3,0,0,0
1408,treatment,0,0,0,0
1409,treatment,2,0,0,0
1410,treatment,3,2,0,0
1411,treatment,3,0,0,0
1412,control,2,0,0,0
1413,treatment,2,0,0,0
1414,treatment,1,0,0,0
1415,control,0,0,0,0
1416,treatment,2,1,0,0
1417,treatment,0,0,0,0
1418,treatment,0,0,0,0
1419,treatment,3,0,0,0
1420,control,2,0,0,0
1421,treatment,0,0,0,0
1422,treatment,3,0,0,0
1423,treatment,3,0,0,0
1424,treatment,0,0,0,0
1425,treatment,3,0,0,0
1426,treatment,3,0,0,0
1427,treatment,0,0,0,0
1428,treatment,1,0,0,0
1429,treatment,0,0,0,0
1430,treatment,2,0,0,0
1431,treatment,3,0,0,0
1432,treatment,0,0,0,0
1433,treatment,0,0,0,0
1434,treatment,0,0,0,0
1435,treatment,2,0,0,0
1436,treatment,0,0,0,0
1437,treatment,3,0,0,0
1438,treatment,3,0,0,0
1439,treatment,0,0,0,214.96
1440,treatment,3,0,0,0
1441,treatment,0,0,0,0
1442,treatment,0,0,0,0
1443,treatment,3,0,0,0
1444,treatment,1,0,0,0
1445,treatment,3,0,0,0
1446,treatment,0,0,0,0
1447,treatment,3,0,0,0
1448,treatment,0,0,0,0
1449,treatment,0,0,0,0
1450,treatment,1,0,0,0
1451,treatment,0,0,0,0
1452,treatment,0,0,0,0
1453,treatment,1,0,0,0
1454,treatment,3,0,0,0
1455,treatment,0,0,0,0
1456,treatment,1,0,0,0
1457,treatment,3,0,0,0
1458,treatment,0,0,0,0
1459,treatment,2,1,0,0
1460,treatment,3,0,0,0
1461,treatment,3,0,0,0
1462,treatment,0,0,0,0
1463,treatment,3,0,0,0
1464,treatment,0,0,0,0
1465,treatment,3,0,0,0
1466,treatment,3,0,0,0
1467,treatment,3,0,0,0
1468,treatment,0,0,0,0
1469,treatment,3,0,0,0
1470,treatment,3,0,0,0
1471,treatment,3,0,0,0
1472,treatment,3,1,0,0
1473,treatment,0,0,0,0
1474,treatment,3,0,0,0
1475,treatment,3,1,1,0
1476,treatment,3,0,0,0
1477,treatment,1,0,0,0
1478,treatment,2,0,0,0
1479,treatment,0,0,0,0
1480,treatment,3,0,0,0
1481,treatment,3,1,0,0
1482,treatment,3,0,0,0
1483,treatment,0,0,0,0
1484,treatment,3,0,0,0
1485,treatment,2,1,0,0
1486,treatment,4,1,0,0
1487,treatment,3,0,0,0
1488,treatment,1,1,0,0
1489,treatment,3,0,0,0
1490,treatment,0,0,0,0
1491,treatment,3,0,0,0
1492,treatment,0,0,0,0
1493,treatment,1,0,0,0
1494,treatment,0,0,0,0
1495,treatment,2,0,0,0
1496,treatment,0,0,0,0
1497,treatment,3,0,0,0
1498,control,0,0,0,0
1499,treatment,2,1,0,0
1500,treatment,3,0,0,0
1501,treatment,0,0,0,0
1502,treatment,0,0,0,0
1503,treatment,1,0,0,0
1504,treatment,0,0,0,0
1505,control,0,0,0,0
1506,treatment,2,0,0,0
1507,treatment,3,0,0,0
1508,treatment,3,2,0,0
1509,treatment,3,1,0,0
1510,treatment,3,0,0,0
1511,treatment,0,0,0,0
1512,treatment,3,3,0,0
1513,treatment,3,0,0,0
1514,treatment,3,0,0,0
1515,treatment,3,1,0,0
1516,treatment,3,0,0,0
1517,treatment,3,0,0,0
1518,treatment,0,0,0,0
1519,treatment,3,0,0,0
1520,treatment,3,0,0,0
1521,treatment,2,0,0,0
1522,treatment,0,0,0,0
1523,treatment,0,0,0,0
1524,treatment,3,0,0,0
1525,treatment,3,1,1,0
1526,treatment,3,0,0,0
1527,treatment,3,0,0,0
1528,treatment,2,0,0,0
1529,treatment,3,1,0,0
1530,treatment,2,0,0,0
1531,treatment,2,2,0,0
1532,treatment,3,0,0,0
1533,treatment,0,0,0,0
1534,treatment,2,1,0,0
1535,treatment,3,0,0,169.97
1536,treatment,3,0,0,0
1537,treatment,0,0,0,0
1538,treatment,1,0,0,0
1539,treatment,3,0,0,0
1540,treatment,3,1,0,0
1541,treatment,0,0,0,0
1542,treatment,3,0,0,0
1543,treatment,3,0,0,0
1544,treatment,0,0,0,0
1545,control,3,1,0,0
1546,treatment,2,0,0,0
1547,treatment,0,0,0,0
1548,treatment,3,1,0,0
1549,treatment,3,0,0,0
1550,treatment,3,0,0,0
1551,treatment,1,0,0,0
1552,treatment,1,0,0,0
1553,treatment,3,0,0,0
1554,control,3,0,0,0
1555,treatment,1,0,0,0
1556,treatment,3,1,1,0
1557,control,3,2,0,0
1558,control,0,0,0,0
1559,treatment,3,0,0,0
1560,control,3,0,0,0
1561,treatment,3,1,0,0
1562,treatment,3,0,0,0
1563,treatment,2,1,0,0
1564,treatment,3,0,0,0
1565,treatment,2,0,0,0
1566,treatment,3,0,0,0
1567,treatment,2,0,0,0
1568,treatment,3,0,0,0
1569,treatment,3,0,0,0
1570,treatment,1,0,0,0
1571,treatment,0,0,0,0
1572,treatment,3,0,0,0
1573,treatment,3,1,0,0
1574,treatment,3,1,1,0
1575,treatment,0,0,0,0
1576,control,3,0,0,0
1577,treatment,3,0,0,0
1578,treatment,3,0,0,0
1579,treatment,3,0,0,0
1580,treatment,1,0,0,0
1581,treatment,0,0,0,0
1582,treatment,3,0,0,0
1583,treatment,3,0,0,0
1584,treatment,1,0,0,0
1585,treatment,0,0,0,0
1586,treatment,0,0,0,0
1587,treatment,0,0,0,0
1588,treatment,0,0,0,0
1589,treatment,3,0,0,0
1590,treatment,3,0,0,0
1591,treatment,3,3,0,0
1592,treatment,3,0,0,0
1593,treatment,2,2,0,0
1594,treatment,0,0,0,0
1595,treatment,0,0,0,0
1596,treatment,3,0,0,0
1597,control,4,1,1,0
1598,treatment,0,0,0,0
1599,treatment,0,0,0,0
1600,treatment,2,0,0,0
1601,treatment,2,0,0,0
1602,treatment,3,0,0,0
1603,treatment,3,0,0,0
1604,treatment,1,1,0,0
1605,treatment,2,0,0,0
1606,treatment,2,0,0,0
1607,treatment,2,0,0,0
1608,treatment,0,0,0,0
1609,treatment,0,0,0,0
1610,treatment,3,1,0,0
1611,control,0,0,0,0
1612,treatment,0,0,0,0
1613,treatment,0,0,0,0
1614,treatment,3,1,1,0
1615,treatment,3,0,0,0
1616,treatment,0,0,0,0
1617,treatment,0,0,0,0
1618,treatment,3,0,0,0
1619,treatment,0,0,0,0
1620,treatment,0,0,0,0
1621,treatment,3,0,0,0
1622,treatment,3,0,0,0
1623,treatment,3,0,0,0
1624,control,2,2,0,0
1625,treatment,1,0,0,0
1626,treatment,0,0,0,0
1627,treatment,0,0,0,0
1628,treatment,1,0,0,0
1629,treatment,0,0,0,0
1630,control,0,0,0,0
1631,treatment,0,0,0,0
1632,treatment,3,0,0,0
1633,treatment,3,0,0,0
1634,treatment,0,0,0,0
1635,control,3,0,0,0
1636,treatment,3,0,0,0
1637,treatment,2,1,0,0
1638,treatment,0,0,0,0
1639,treatment,0,0,0,0
1640,treatment,3,1,0,0
1641,treatment,3,0,0,0
1642,treatment,3,0,0,0
1643,treatment,2,2,0,0
1644,treatment,2,0,0,0
1645,treatment,0,0,0,0
1646,treatment,2,0,0,0
1647,treatment,0,0,0,0
1648,treatment,3,0,0,0
1649,treatment,3,0,0,0
1650,treatment,3,0,0,0
1651,treatment,1,0,0,0
1652,treatment,0,0,0,0
1653,treatment,0,0,0,0
1654,treatment,3,0,0,0
1655,treatment,3,0,0,0
1656,control,0,0,0,0
1657,treatment,2,0,0,0
1658,control,3,0,0,0
1659,treatment,3,0,0,0
1660,treatment,0,0,0,0
1661,treatment,3,0,0,0
1662,treatment,2,0,0,0
1663,treatment,2,0,0,0
1664,treatment,3,0,0,0
1665,treatment,2,1,0,0
1666,control,3,0,0,0
1667,control,3,0,0,0
1668,treatment,1,0,0,0
1669,treatment,3,0,0,0
1670,treatment,0,0,0,0
1671,treatment,3,0,0,0
1672,control,0,0,0,0
1673,treatment,1,0,0,0
1674,control,0,0,0,0
1675,treatment,3,0,0,0
1676,treatment,0,0,0,0
1677,treatment,0,0,0,0
1678,treatment,2,0,0,0
1679,treatment,2,1,0,0
1680,treatment,2,2,0,0
1681,treatment,3,0,0,0
1682,treatment,2,1,0,0
1683,treatment,2,0,0,0
1684,treatment,0,0,0,0
1685,treatment,1,0,0,0
1686,treatment,2,0,0,0
1687,treatment,2,0,0,0
1688,treatment,3,3,0,0
1689,treatment,3,0,0,0
1690,treatment,0,0,0,0
1691,treatment,3,0,0,0
1692,treatment,2,0,0,0
1693,treatment,3,0,0,0
1694,treatment,3,0,0,0
1695,treatment,0,0,0,0
1696,treatment,1,0,0,0
1697,control,3,0,0,0
1698,treatment,2,0,0,0
1699,treatment,3,0,0,0
1700,treatment,0,0,0,0
1701,treatment,3,0,0,0
1702,treatment,0,0,0,0
1703,treatment,0,0,0,0
1704,treatment,3,0,0,0
1705,treatment,0,0,0,0
1706,treatment,0,0,0,0
1707,treatment,1,0,0,0
1708,treatment,3,0,0,0
1709,treatment,0,0,0,0
1710,treatment,3,2,0,0
1711,treatment,3,0,0,0
1712,treatment,3,0,0,0
1713,treatment,0,0,0,0
1714,treatment,2,0,0,0
1715,treatment,3,0,0,0
1716,treatment,3,0,0,0
1717,treatment,3,0,0,0
1718,treatment,1,0,0,0
1719,treatment,3,0,0,0
1720,treatment,2,1,0,0
1721,treatment,1,0,0,0
1722,treatment,3,0,0,0
1723,treatment,3,1,0,0
1724,treatment,3,0,0,0
1725,treatment,3,0,0,0
1726,treatment,2,0,0,0
1727,treatment,2,2,0,0
1728,treatment,0,0,0,0
1729,control,0,0,0,0
1730,control,4,3,0,0
1731,treatment,0,0,0,0
1732,treatment,0,0,0,0
1733,control,3,1,1,0
1734,treatment,3,0,0,0
1735,treatment,0,0,0,0
1736,treatment,2,0,0,0
1737,treatment,3,0,0,0
1738,treatment,0,0,0,0
1739,treatment,2,1,0,0
1740,treatment,3,0,0,0
1741,treatment,3,0,0,0
1742,treatment,3,0,0,0
1743,treatment,2,0,0,0
1744,control,2,2,0,0
1745,treatment,0,0,0,0
1746,treatment,0,0,0,0
1747,treatment,1,0,0,0
1748,treatment,0,0,0,0
1749,treatment,3,0,0,0
1750,treatment,3,2,1,0
1751,treatment,3,0,0,0
1752,control,0,0,0,0
1753,treatment,3,0,0,0
1754,treatment,3,0,0,0
1755,treatment,0,0,0,0
1756,treatment,2,0,0,0
1757,control,4,1,1,0
1758,treatment,3,1,0,0
1759,treatment,1,0,0,0
1760,treatment,4,1,1,0
1761,treatment,3,0,0,0
1762,treatment,3,0,0,0
1763,treatment,3,0,0,0
1764,treatment,3,0,0,0
1765,treatment,0,0,0,0
1766,treatment,3,0,0,0
1767,control,3,1,0,67
1768,treatment,0,0,0,0
1769,treatment,0,0,0,31.98
1770,treatment,0,0,0,0
1771,treatment,3,0,0,0
1772,treatment,3,0,0,0
1773,treatment,3,0,0,0
1774,treatment,2,0,0,0
1775,treatment,2,0,0,0
1776,treatment,0,0,0,0
1777,treatment,0,0,0,0
1778,treatment,0,0,0,0
1779,treatment,3,0,0,0
1780,treatment,3,2,0,0
1781,treatment,3,0,0,0
1782,treatment,1,0,0,0
1783,treatment,0,0,0,0
1784,treatment,3,0,0,0
1785,treatment,3,0,0,0
1786,treatment,3,0,0,0
1787,treatment,0,0,0,0
1788,treatment,0,0,0,0
1789,treatment,2,0,0,0
1790,control,3,0,0,0
1791,treatment,3,0,0,0
1792,treatment,0,0,0,0
1793,treatment,3,0,0,0
1794,treatment,3,0,0,0
1795,treatment,0,0,0,0
1796,control,3,1,0,0
1797,treatment,3,0,0,0
1798,treatment,3,0,0,0
1799,treatment,0,0,0,0
1800,treatment,3,0,0,0
1801,treatment,3,0,0,0
1802,treatment,0,0,0,0
1803,treatment,3,0,0,0
1804,treatment,3,0,0,0
1805,control,3,0,0,0
1806,treatment,1,0,0,0
1807,control,0,0,0,0
1808,treatment,3,1,0,0
1809,treatment,2,0,0,0
1810,treatment,0,0,0,0
1811,treatment,0,0,0,0
1812,treatment,3,0,0,0
1813,control,2,0,0,0
1814,treatment,3,0,0,0
1815,treatment,0,0,0,0
1816,treatment,0,0,0,0
1817,treatment,3,0,0,76.99
1818,treatment,0,0,0,0
1819,treatment,3,0,0,0
1820,control,0,0,0,0
1821,treatment,0,0,0,0
1822,treatment,3,2,0,0
1823,treatment,3,1,0,0
1824,treatment,3,0,0,0
1825,control,0,0,0,0
1826,treatment,0,0,0,0
1827,treatment,3,0,0,0
1828,control,0,0,0,0
1829,treatment,0,0,0,0
1830,treatment,3,0,0,0
1831,treatment,3,0,0,0
1832,control,3,0,0,0
1833,treatment,3,0,0,0
1834,treatment,3,0,0,0
1835,treatment,3,0,0,0
1836,treatment,3,0,0,0
1837,control,3,2,0,54.95
1838,treatment,3,0,0,0
1839,treatment,3,1,0,0
1840,treatment,0,0,0,0
1841,treatment,3,1,0,0
1842,treatment,2,0,0,0
1843,treatment,3,0,0,0
1844,treatment,1,0,0,0
1845,treatment,3,0,0,0
1846,treatment,0,0,0,0
1847,treatment,3,0,0,0
1848,treatment,3,0,0,0
1849,treatment,0,0,0,0
1850,treatment,0,0,0,0
1851,treatment,3,1,0,0
1852,treatment,3,0,0,0
1853,treatment,3,1,0,0
1854,treatment,0,0,0,0
1855,treatment,0,0,0,0
1856,treatment,0,0,0,0
1857,treatment,3,0,0,0
1858,treatment,3,0,0,0
1859,treatment,0,0,0,0
1860,control,1,0,0,0
1861,treatment,2,0,0,0
1862,treatment,0,0,0,0
1863,control,3,0,0,0
1864,treatment,0,0,0,0
1865,treatment,0,0,0,0
1866,treatment,3,0,0,0
1867,treatment,1,0,0,0
1868,treatment,0,0,0,0
1869,treatment,3,0,0,0
1870,treatment,3,0,0,0
1871,treatment,2,0,0,0
1872,treatment,0,0,0,0
1873,treatment,2,0,0,0
1874,treatment,3,0,0,0
1875,treatment,0,0,0,0
1876,treatment,3,0,0,0
1877,treatment,3,0,0,0
1878,treatment,2,1,0,0
1879,treatment,3,1,0,0
1880,treatment,3,3,0,92.99
1881,treatment,2,0,0,0
1882,treatment,1,0,0,0
1883,treatment,0,0,0,0
1884,treatment,1,0,0,0
1885,treatment,3,0,0,0
1886,treatment,0,0,0,0
1887,treatment,3,0,0,0
1888,treatment,3,0,0,0
1889,treatment,3,3,2,0
1890,treatment,3,0,0,0
1891,treatment,3,1,0,0
1892,control,0,0,0,0
1893,treatment,0,0,0,0
1894,treatment,1,0,0,0
1895,treatment,3,0,0,0
1896,treatment,3,0,0,0
1897,control,3,0,0,0
1898,treatment,3,0,0,0
1899,treatment,0,0,0,0
1900,treatment,0,0,0,0
1901,treatment,0,0,0,0
1902,treatment,0,0,0,0
1903,control,0,0,0,0
1904,treatment,3,0,0,0
1905,treatment,0,0,0,0
1906,treatment,0,0,0,0
1907,treatment,2,0,0,0
1908,treatment,3,0,0,0
1909,treatment,0,0,0,0
1910,treatment,1,0,0,0
1911,treatment,2,0,0,0
1912,control,0,0,0,0
1913,control,3,0,0,0
1914,treatment,3,0,0,0
1915,treatment,0,0,0,0
1916,treatment,3,0,0,0
1917,treatment,0,0,0,0
1918,treatment,3,0,0,0
1919,treatment,0,0,0,0
1920,treatment,2,0,0,0
1921,treatment,2,1,0,0
1922,treatment,1,0,0,0
1923,treatment,0,0,0,0
1924,control,3,0,0,0
1925,treatment,2,0,0,0
1926,treatment,0,0,0,0
1927,treatment,1,0,0,0
1928,treatment,3,0,0,0
1929,control,3,0,0,0
1930,treatment,2,0,0,0
1931,treatment,3,0,0,0
1932,control,3,0,0,0
1933,treatment,3,0,0,0
1934,treatment,2,0,0,0
1935,treatment,3,0,0,0
1936,treatment,0,0,0,0
1937,control,3,0,0,0
1938,treatment,0,0,0,0
1939,treatment,2,0,0,0
1940,treatment,0,0,0,0
1941,treatment,0,0,0,0
1942,treatment,0,0,0,0
1943,treatment,0,0,0,0
1944,treatment,1,0,0,0
1945,treatment,0,0,0,0
1946,treatment,3,0,0,0
1947,treatment,3,1,0,0
1948,treatment,2,0,0,0
1949,treatment,3,0,0,0
1950,treatment,0,0,0,0
1951,control,3,0,0,0
