count,season_1,season_2,season_3,season_4,workingday,holiday,hour,weather_1,weather_2,weather_3,weather_4,temp,atemp,humidity,windspeed
52,TRUE,FALSE,FALSE,FALSE,1,0,12,FALSE,TRUE,FALSE,FALSE,8.2,9.09,40,19.0012
54,TRUE,FALSE,FALSE,FALSE,1,0,13,FALSE,TRUE,FALSE,FALSE,8.2,9.09,40,19.0012
47,TRUE,FALSE,FALSE,FALSE,1,0,14,FALSE,TRUE,FALSE,FALSE,8.2,9.85,40,15.0013
45,TRUE,FALSE,FALSE,FALSE,1,0,15,FALSE,TRUE,FALSE,FALSE,8.2,9.85,40,15.0013
74,TRUE,FALSE,FALSE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,8.2,10.605,40,8.9981
178,TRUE,FALSE,FALSE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,8.2,11.365,40,7.0015
155,TRUE,FALSE,FALSE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,8.2,9.85,40,15.0013
95,TRUE,FALSE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,6.56,8.335,47,11.0014
74,TRUE,FALSE,FALSE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,6.56,8.335,50,11.0014
38,TRUE,FALSE,FALSE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,5.74,6.82,59,12.998
24,TRUE,FALSE,FALSE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,5.74,7.575,59,11.0014
18,TRUE,FALSE,FALSE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,5.74,7.575,59,11.0014
12,TRUE,FALSE,FALSE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,5.74,8.335,59,7.0015
3,TRUE,FALSE,FALSE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,5.74,7.575,59,11.0014
3,TRUE,FALSE,FALSE,FALSE,1,0,2,FALSE,TRUE,FALSE,FALSE,6.56,7.575,55,12.998
6,TRUE,FALSE,FALSE,FALSE,1,0,5,FALSE,TRUE,FALSE,FALSE,6.56,9.09,55,8.9981
27,TRUE,FALSE,FALSE,FALSE,1,0,6,FALSE,TRUE,FALSE,FALSE,6.56,9.09,55,8.9981
99,TRUE,FALSE,FALSE,FALSE,1,0,7,FALSE,TRUE,FALSE,FALSE,6.56,11.365,55,0
217,TRUE,FALSE,FALSE,FALSE,1,0,8,FALSE,TRUE,FALSE,FALSE,7.38,10.605,51,6.0032
130,TRUE,FALSE,FALSE,FALSE,1,0,9,FALSE,TRUE,FALSE,FALSE,7.38,9.85,51,11.0014
54,TRUE,FALSE,FALSE,FALSE,1,0,10,FALSE,TRUE,FALSE,FALSE,8.2,10.605,51,11.0014
35,TRUE,FALSE,FALSE,FALSE,1,0,11,FALSE,TRUE,FALSE,FALSE,8.2,10.605,47,8.9981
57,TRUE,FALSE,FALSE,FALSE,1,0,12,FALSE,TRUE,FALSE,FALSE,8.2,11.365,51,7.0015
52,TRUE,FALSE,FALSE,FALSE,1,0,13,FALSE,TRUE,FALSE,FALSE,8.2,11.365,59,6.0032
63,TRUE,FALSE,FALSE,FALSE,1,0,14,FALSE,TRUE,FALSE,FALSE,8.2,11.365,59,6.0032
47,TRUE,FALSE,FALSE,FALSE,1,0,15,FALSE,TRUE,FALSE,FALSE,6.56,9.85,80,6.0032
76,TRUE,FALSE,FALSE,FALSE,1,0,16,FALSE,TRUE,FALSE,FALSE,6.56,7.575,86,15.0013
136,TRUE,FALSE,FALSE,FALSE,1,0,17,FALSE,TRUE,FALSE,FALSE,6.56,7.575,86,15.0013
95,TRUE,FALSE,FALSE,FALSE,1,0,18,FALSE,FALSE,TRUE,FALSE,6.56,9.09,93,7.0015
51,TRUE,FALSE,FALSE,FALSE,1,0,19,FALSE,FALSE,TRUE,FALSE,6.56,11.365,93,0
32,TRUE,FALSE,FALSE,FALSE,1,0,20,FALSE,FALSE,TRUE,FALSE,6.56,7.575,93,12.998
20,TRUE,FALSE,FALSE,FALSE,1,0,21,FALSE,FALSE,TRUE,FALSE,6.56,9.85,86,6.0032
29,TRUE,FALSE,FALSE,FALSE,1,0,22,FALSE,FALSE,TRUE,FALSE,6.56,9.09,93,7.0015
19,TRUE,FALSE,FALSE,FALSE,1,0,23,FALSE,FALSE,TRUE,FALSE,6.56,9.85,93,6.0032
7,TRUE,FALSE,FALSE,FALSE,1,0,0,FALSE,TRUE,FALSE,FALSE,6.56,9.85,86,6.0032
6,TRUE,FALSE,FALSE,FALSE,1,0,1,FALSE,TRUE,FALSE,FALSE,6.56,9.09,86,7.0015
1,TRUE,FALSE,FALSE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,5.74,7.575,86,8.9981
5,TRUE,FALSE,FALSE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,5.74,7.575,86,11.0014
16,TRUE,FALSE,FALSE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,4.92,7.575,93,8.9981
54,TRUE,FALSE,FALSE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,5.74,7.575,69,8.9981
128,TRUE,FALSE,FALSE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,6.56,8.335,59,11.0014
81,TRUE,FALSE,FALSE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,6.56,6.82,59,22.0028
39,TRUE,FALSE,FALSE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,7.38,9.09,55,15.0013
35,TRUE,FALSE,FALSE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,8.2,9.09,51,26.0027
55,TRUE,FALSE,FALSE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,8.2,7.575,47,39.0007
49,TRUE,FALSE,FALSE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,9.02,9.85,44,23.9994
44,TRUE,FALSE,FALSE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,8.2,9.09,47,22.0028
49,TRUE,FALSE,FALSE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,8.2,8.335,47,27.9993
68,TRUE,FALSE,FALSE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,9.02,9.85,44,22.0028
139,TRUE,FALSE,FALSE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,8.2,9.09,47,23.9994
137,TRUE,FALSE,FALSE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,8.2,7.575,47,35.0008
83,TRUE,FALSE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,7.38,7.575,47,27.9993
56,TRUE,FALSE,FALSE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,6.56,6.82,50,22.0028
57,TRUE,FALSE,FALSE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,6.56,6.82,55,22.0028
33,TRUE,FALSE,FALSE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,6.56,6.06,55,30.0026
20,TRUE,FALSE,FALSE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,5.74,5.305,59,27.9993
7,TRUE,FALSE,FALSE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,5.74,6.06,59,19.0012
2,TRUE,FALSE,FALSE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,5.74,6.06,50,19.0012
2,TRUE,FALSE,FALSE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,5.74,6.06,50,23.9994
3,TRUE,FALSE,FALSE,FALSE,1,0,3,TRUE,FALSE,FALSE,FALSE,5.74,6.06,50,22.0028
4,TRUE,FALSE,FALSE,FALSE,1,0,4,TRUE,FALSE,FALSE,FALSE,5.74,6.06,50,16.9979
3,TRUE,FALSE,FALSE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,5.74,6.06,50,19.9995
28,TRUE,FALSE,FALSE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,4.92,7.575,54,8.9981
72,TRUE,FALSE,FALSE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,4.92,7.575,54,8.9981
202,TRUE,FALSE,FALSE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,5.74,6.82,50,12.998
139,TRUE,FALSE,FALSE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,5.74,6.06,50,22.0028
38,TRUE,FALSE,FALSE,FALSE,1,0,10,FALSE,TRUE,FALSE,FALSE,6.56,6.82,50,23.9994
37,TRUE,FALSE,FALSE,FALSE,1,0,11,FALSE,TRUE,FALSE,FALSE,8.2,8.335,44,30.0026
52,TRUE,FALSE,FALSE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,8.2,8.335,44,27.9993
83,TRUE,FALSE,FALSE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,9.02,9.85,41,30.0026
42,TRUE,FALSE,FALSE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,9.02,9.85,41,26.0027
60,TRUE,FALSE,FALSE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,9.84,10.605,38,19.9995
78,TRUE,FALSE,FALSE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,9.84,10.605,38,23.9994
162,TRUE,FALSE,FALSE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,8.2,9.09,40,19.0012
144,TRUE,FALSE,FALSE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,8.2,9.09,40,22.0028
99,TRUE,FALSE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,6.56,7.575,47,16.9979
64,TRUE,FALSE,FALSE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,6.56,7.575,47,15.0013
40,TRUE,FALSE,FALSE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,5.74,6.06,46,19.9995
30,TRUE,FALSE,FALSE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,5.74,6.06,46,22.0028
15,TRUE,FALSE,FALSE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,4.92,6.82,50,12.998
14,TRUE,FALSE,FALSE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,4.92,6.82,50,12.998
5,TRUE,FALSE,FALSE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,4.1,6.06,54,11.0014
1,TRUE,FALSE,FALSE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,4.1,6.06,54,8.9981
1,TRUE,FALSE,FALSE,FALSE,1,0,3,TRUE,FALSE,FALSE,FALSE,4.1,6.82,54,7.0015
8,TRUE,FALSE,FALSE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,4.1,6.82,54,6.0032
17,TRUE,FALSE,FALSE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,4.1,9.09,54,0
70,TRUE,FALSE,FALSE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,4.1,6.06,74,11.0014
158,TRUE,FALSE,FALSE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,4.92,8.335,68,0
117,TRUE,FALSE,FALSE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,5.74,7.575,69,8.9981
44,TRUE,FALSE,FALSE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,7.38,9.09,55,12.998
53,TRUE,FALSE,FALSE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,7.38,8.335,51,19.0012
61,TRUE,FALSE,FALSE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,8.2,9.85,44,16.9979
77,TRUE,FALSE,FALSE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,9.02,9.85,37,26.0027
64,TRUE,FALSE,FALSE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,9.02,10.605,41,19.0012
68,TRUE,FALSE,FALSE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,9.84,12.12,38,11.0014
90,TRUE,FALSE,FALSE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,9.02,12.12,41,7.0015
159,TRUE,FALSE,FALSE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,9.02,11.365,41,11.0014
139,TRUE,FALSE,FALSE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,8.2,12.88,47,0
92,TRUE,FALSE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,6.56,9.85,59,6.0032
68,TRUE,FALSE,FALSE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,7.38,12.12,59,0
52,TRUE,FALSE,FALSE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,6.56,11.365,69,0
36,TRUE,FALSE,FALSE,FALSE,1,0,22,FALSE,TRUE,FALSE,FALSE,6.56,11.365,69,0
27,TRUE,FALSE,FALSE,FALSE,1,0,23,FALSE,TRUE,FALSE,FALSE,7.38,12.12,55,0
28,TRUE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,FALSE,FALSE,7.38,12.12,55,0
20,TRUE,FALSE,FALSE,FALSE,0,0,1,FALSE,TRUE,FALSE,FALSE,6.56,9.85,59,6.0032
12,TRUE,FALSE,FALSE,FALSE,0,0,2,FALSE,TRUE,FALSE,FALSE,6.56,9.85,59,6.0032
8,TRUE,FALSE,FALSE,FALSE,0,0,3,FALSE,TRUE,FALSE,FALSE,6.56,11.365,59,0
5,TRUE,FALSE,FALSE,FALSE,0,0,4,FALSE,TRUE,FALSE,FALSE,6.56,11.365,59,0
1,TRUE,FALSE,FALSE,FALSE,0,0,5,TRUE,FALSE,FALSE,FALSE,6.56,11.365,59,0
3,TRUE,FALSE,FALSE,FALSE,0,0,6,TRUE,FALSE,FALSE,FALSE,5.74,8.335,63,7.0015
10,TRUE,FALSE,FALSE,FALSE,0,0,7,TRUE,FALSE,FALSE,FALSE,5.74,10.605,63,0
23,TRUE,FALSE,FALSE,FALSE,0,0,8,TRUE,FALSE,FALSE,FALSE,5.74,7.575,63,8.9981
33,TRUE,FALSE,FALSE,FALSE,0,0,9,TRUE,FALSE,FALSE,FALSE,6.56,9.09,64,8.9981
59,TRUE,FALSE,FALSE,FALSE,0,0,10,TRUE,FALSE,FALSE,FALSE,7.38,9.85,59,11.0014
72,TRUE,FALSE,FALSE,FALSE,0,0,11,TRUE,FALSE,FALSE,FALSE,8.2,9.85,55,15.0013
89,TRUE,FALSE,FALSE,FALSE,0,0,12,TRUE,FALSE,FALSE,FALSE,9.84,11.365,48,15.0013
101,TRUE,FALSE,FALSE,FALSE,0,0,13,TRUE,FALSE,FALSE,FALSE,11.48,12.88,38,19.9995
118,TRUE,FALSE,FALSE,FALSE,0,0,14,TRUE,FALSE,FALSE,FALSE,12.3,14.395,39,19.0012
129,TRUE,FALSE,FALSE,FALSE,0,0,15,FALSE,TRUE,FALSE,FALSE,13.12,15.91,36,12.998
128,TRUE,FALSE,FALSE,FALSE,0,0,16,FALSE,TRUE,FALSE,FALSE,13.94,16.665,34,12.998
83,TRUE,FALSE,FALSE,FALSE,0,0,17,FALSE,TRUE,FALSE,FALSE,13.12,15.15,36,19.0012
84,TRUE,FALSE,FALSE,FALSE,0,0,18,FALSE,TRUE,FALSE,FALSE,12.3,14.395,45,16.9979
74,TRUE,FALSE,FALSE,FALSE,0,0,19,FALSE,TRUE,FALSE,FALSE,13.12,15.15,39,16.9979
41,TRUE,FALSE,FALSE,FALSE,0,0,20,FALSE,TRUE,FALSE,FALSE,13.12,15.15,39,16.9979
57,TRUE,FALSE,FALSE,FALSE,0,0,21,FALSE,TRUE,FALSE,FALSE,13.12,15.15,39,15.0013
26,TRUE,FALSE,FALSE,FALSE,0,0,22,FALSE,TRUE,FALSE,FALSE,12.3,15.91,42,7.0015
44,TRUE,FALSE,FALSE,FALSE,0,0,23,TRUE,FALSE,FALSE,FALSE,12.3,14.395,45,19.0012
39,TRUE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,FALSE,FALSE,10.66,15.15,56,0
23,TRUE,FALSE,FALSE,FALSE,0,0,1,TRUE,FALSE,FALSE,FALSE,10.66,13.635,56,8.9981
16,TRUE,FALSE,FALSE,FALSE,0,0,2,TRUE,FALSE,FALSE,FALSE,10.66,14.395,56,6.0032
15,TRUE,FALSE,FALSE,FALSE,0,0,3,TRUE,FALSE,FALSE,FALSE,9.02,13.635,69,0
1,TRUE,FALSE,FALSE,FALSE,0,0,4,TRUE,FALSE,FALSE,FALSE,10.66,12.88,56,11.0014
2,TRUE,FALSE,FALSE,FALSE,0,0,5,FALSE,TRUE,FALSE,FALSE,10.66,12.88,56,11.0014
1,TRUE,FALSE,FALSE,FALSE,0,0,6,FALSE,TRUE,FALSE,FALSE,10.66,12.88,56,11.0014
3,TRUE,FALSE,FALSE,FALSE,0,0,7,FALSE,TRUE,FALSE,FALSE,9.84,10.605,56,19.9995
18,TRUE,FALSE,FALSE,FALSE,0,0,8,TRUE,FALSE,FALSE,FALSE,9.02,10.605,55,19.0012
32,TRUE,FALSE,FALSE,FALSE,0,0,9,TRUE,FALSE,FALSE,FALSE,9.02,10.605,51,16.9979
79,TRUE,FALSE,FALSE,FALSE,0,0,10,TRUE,FALSE,FALSE,FALSE,9.02,10.605,51,19.0012
93,TRUE,FALSE,FALSE,FALSE,0,0,11,TRUE,FALSE,FALSE,FALSE,9.84,11.365,44,16.9979
104,TRUE,FALSE,FALSE,FALSE,0,0,12,TRUE,FALSE,FALSE,FALSE,9.84,10.605,41,19.0012
118,TRUE,FALSE,FALSE,FALSE,0,0,13,TRUE,FALSE,FALSE,FALSE,10.66,11.365,35,19.9995
91,TRUE,FALSE,FALSE,FALSE,0,0,14,TRUE,FALSE,FALSE,FALSE,11.48,13.635,36,16.9979
113,TRUE,FALSE,FALSE,FALSE,0,0,15,TRUE,FALSE,FALSE,FALSE,10.66,12.12,38,16.9979
99,TRUE,FALSE,FALSE,FALSE,0,0,16,TRUE,FALSE,FALSE,FALSE,9.84,11.365,38,15.0013
105,TRUE,FALSE,FALSE,FALSE,0,0,17,TRUE,FALSE,FALSE,FALSE,9.02,10.605,37,16.9979
67,TRUE,FALSE,FALSE,FALSE,0,0,18,TRUE,FALSE,FALSE,FALSE,8.2,10.605,40,11.0014
61,TRUE,FALSE,FALSE,FALSE,0,0,19,TRUE,FALSE,FALSE,FALSE,7.38,9.85,47,8.9981
57,TRUE,FALSE,FALSE,FALSE,0,0,20,TRUE,FALSE,FALSE,FALSE,7.38,9.85,47,11.0014
28,TRUE,FALSE,FALSE,FALSE,0,0,21,TRUE,FALSE,FALSE,FALSE,7.38,9.85,51,11.0014
21,TRUE,FALSE,FALSE,FALSE,0,0,22,FALSE,TRUE,FALSE,FALSE,8.2,10.605,49,8.9981
18,TRUE,FALSE,FALSE,FALSE,0,0,23,FALSE,TRUE,FALSE,FALSE,8.2,11.365,40,7.0015
17,TRUE,FALSE,FALSE,FALSE,0,1,0,FALSE,TRUE,FALSE,FALSE,8.2,9.85,47,15.0013
16,TRUE,FALSE,FALSE,FALSE,0,1,1,FALSE,TRUE,FALSE,FALSE,8.2,9.85,44,12.998
8,TRUE,FALSE,FALSE,FALSE,0,1,2,FALSE,TRUE,FALSE,FALSE,7.38,8.335,43,16.9979
2,TRUE,FALSE,FALSE,FALSE,0,1,3,FALSE,TRUE,FALSE,FALSE,7.38,9.09,43,12.998
3,TRUE,FALSE,FALSE,FALSE,0,1,4,FALSE,TRUE,FALSE,FALSE,7.38,9.85,43,8.9981
1,TRUE,FALSE,FALSE,FALSE,0,1,5,FALSE,TRUE,FALSE,FALSE,7.38,9.85,43,11.0014
5,TRUE,FALSE,FALSE,FALSE,0,1,6,FALSE,TRUE,FALSE,FALSE,7.38,9.09,43,12.998
13,TRUE,FALSE,FALSE,FALSE,0,1,7,FALSE,TRUE,FALSE,FALSE,6.56,9.09,50,8.9981
33,TRUE,FALSE,FALSE,FALSE,0,1,8,FALSE,TRUE,FALSE,FALSE,6.56,7.575,47,15.0013
47,TRUE,FALSE,FALSE,FALSE,0,1,9,FALSE,TRUE,FALSE,FALSE,6.56,7.575,47,15.0013
57,TRUE,FALSE,FALSE,FALSE,0,1,10,FALSE,TRUE,FALSE,FALSE,6.56,7.575,50,16.9979
64,TRUE,FALSE,FALSE,FALSE,0,1,11,FALSE,TRUE,FALSE,FALSE,6.56,7.575,55,12.998
80,TRUE,FALSE,FALSE,FALSE,0,1,12,FALSE,TRUE,FALSE,FALSE,7.38,9.85,47,8.9981
93,TRUE,FALSE,FALSE,FALSE,0,1,13,FALSE,TRUE,FALSE,FALSE,7.38,9.85,47,8.9981
86,TRUE,FALSE,FALSE,FALSE,0,1,14,FALSE,TRUE,FALSE,FALSE,7.38,10.605,43,7.0015
93,TRUE,FALSE,FALSE,FALSE,0,1,15,FALSE,TRUE,FALSE,FALSE,8.2,10.605,47,11.0014
82,TRUE,FALSE,FALSE,FALSE,0,1,16,FALSE,TRUE,FALSE,FALSE,8.2,10.605,47,11.0014
71,TRUE,FALSE,FALSE,FALSE,0,1,17,TRUE,FALSE,FALSE,FALSE,8.2,9.85,51,12.998
92,TRUE,FALSE,FALSE,FALSE,0,1,18,FALSE,TRUE,FALSE,FALSE,7.38,8.335,55,16.9979
60,TRUE,FALSE,FALSE,FALSE,0,1,19,FALSE,FALSE,TRUE,FALSE,7.38,9.09,59,12.998
33,TRUE,FALSE,FALSE,FALSE,0,1,20,FALSE,FALSE,TRUE,FALSE,6.56,7.575,80,12.998
27,TRUE,FALSE,FALSE,FALSE,0,1,21,FALSE,FALSE,TRUE,FALSE,6.56,7.575,80,12.998
13,TRUE,FALSE,FALSE,FALSE,0,1,22,FALSE,FALSE,TRUE,FALSE,5.74,6.06,93,16.9979
4,TRUE,FALSE,FALSE,FALSE,0,1,23,FALSE,FALSE,TRUE,FALSE,6.56,6.82,86,19.0012
3,TRUE,FALSE,FALSE,FALSE,1,0,12,FALSE,TRUE,FALSE,FALSE,8.2,9.09,86,22.0028
22,TRUE,FALSE,FALSE,FALSE,1,0,13,FALSE,TRUE,FALSE,FALSE,8.2,9.85,86,15.0013
28,TRUE,FALSE,FALSE,FALSE,1,0,14,FALSE,TRUE,FALSE,FALSE,9.02,11.365,80,11.0014
35,TRUE,FALSE,FALSE,FALSE,1,0,15,FALSE,TRUE,FALSE,FALSE,9.02,11.365,87,11.0014
61,TRUE,FALSE,FALSE,FALSE,1,0,16,FALSE,TRUE,FALSE,FALSE,9.02,11.365,87,12.998
125,TRUE,FALSE,FALSE,FALSE,1,0,17,FALSE,TRUE,FALSE,FALSE,9.02,11.365,82,12.998
133,TRUE,FALSE,FALSE,FALSE,1,0,18,FALSE,TRUE,FALSE,FALSE,9.02,11.365,80,11.0014
99,TRUE,FALSE,FALSE,FALSE,1,0,19,FALSE,TRUE,FALSE,FALSE,9.02,11.365,80,8.9981
83,TRUE,FALSE,FALSE,FALSE,1,0,20,FALSE,TRUE,FALSE,FALSE,9.02,13.635,87,0
41,TRUE,FALSE,FALSE,FALSE,1,0,21,FALSE,TRUE,FALSE,FALSE,9.02,12.12,93,7.0015
33,TRUE,FALSE,FALSE,FALSE,1,0,22,FALSE,TRUE,FALSE,FALSE,9.02,12.88,93,6.0032
20,TRUE,FALSE,FALSE,FALSE,1,0,23,FALSE,TRUE,FALSE,FALSE,9.02,13.635,93,0
3,TRUE,FALSE,FALSE,FALSE,1,0,0,FALSE,TRUE,FALSE,FALSE,9.02,13.635,93,0
7,TRUE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,TRUE,FALSE,9.02,11.365,93,8.9981
3,TRUE,FALSE,FALSE,FALSE,1,0,2,FALSE,FALSE,TRUE,FALSE,9.02,11.365,93,8.9981
2,TRUE,FALSE,FALSE,FALSE,1,0,4,FALSE,FALSE,TRUE,FALSE,9.02,11.365,93,8.9981
7,TRUE,FALSE,FALSE,FALSE,1,0,5,FALSE,TRUE,FALSE,FALSE,9.02,12.88,93,6.0032
32,TRUE,FALSE,FALSE,FALSE,1,0,6,FALSE,TRUE,FALSE,FALSE,9.02,12.88,93,6.0032
90,TRUE,FALSE,FALSE,FALSE,1,0,7,FALSE,TRUE,FALSE,FALSE,9.84,12.88,92,7.0015
197,TRUE,FALSE,FALSE,FALSE,1,0,8,FALSE,TRUE,FALSE,FALSE,9.84,12.88,93,7.0015
109,TRUE,FALSE,FALSE,FALSE,1,0,9,FALSE,TRUE,FALSE,FALSE,9.84,12.88,93,7.0015
47,TRUE,FALSE,FALSE,FALSE,1,0,10,FALSE,TRUE,FALSE,FALSE,10.66,13.635,93,8.9981
52,TRUE,FALSE,FALSE,FALSE,1,0,11,FALSE,TRUE,FALSE,FALSE,11.48,15.15,87,6.0032
70,TRUE,FALSE,FALSE,FALSE,1,0,12,FALSE,TRUE,FALSE,FALSE,12.3,15.91,81,6.0032
78,TRUE,FALSE,FALSE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,16.4,20.455,62,19.0012
75,TRUE,FALSE,FALSE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,16.4,20.455,58,16.9979
82,TRUE,FALSE,FALSE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,16.4,20.455,54,19.0012
104,TRUE,FALSE,FALSE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,15.58,19.695,58,26.0027
197,TRUE,FALSE,FALSE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,14.76,16.665,57,22.0028
161,TRUE,FALSE,FALSE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,13.94,15.91,61,19.0012
112,TRUE,FALSE,FALSE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,13.12,14.395,57,27.9993
76,TRUE,FALSE,FALSE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,13.12,15.15,49,19.9995
59,TRUE,FALSE,FALSE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,13.12,14.395,49,27.9993
59,TRUE,FALSE,FALSE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,12.3,15.15,52,11.0014
28,TRUE,FALSE,FALSE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,12.3,13.635,52,31.0009
8,TRUE,FALSE,FALSE,FALSE,1,0,0,FALSE,TRUE,FALSE,FALSE,6.56,9.09,64,7.0015
3,TRUE,FALSE,FALSE,FALSE,1,0,1,FALSE,TRUE,FALSE,FALSE,6.56,9.09,69,7.0015
2,TRUE,FALSE,FALSE,FALSE,1,0,2,FALSE,TRUE,FALSE,FALSE,6.56,11.365,69,0
2,TRUE,FALSE,FALSE,FALSE,1,0,3,FALSE,TRUE,FALSE,FALSE,6.56,11.365,69,0
3,TRUE,FALSE,FALSE,FALSE,1,0,5,FALSE,FALSE,TRUE,FALSE,5.74,10.605,93,0
22,TRUE,FALSE,FALSE,FALSE,1,0,6,FALSE,FALSE,TRUE,FALSE,5.74,10.605,93,0
52,TRUE,FALSE,FALSE,FALSE,1,0,7,FALSE,FALSE,TRUE,FALSE,6.56,11.365,93,0
135,TRUE,FALSE,FALSE,FALSE,1,0,8,FALSE,FALSE,TRUE,FALSE,6.56,11.365,93,0
116,TRUE,FALSE,FALSE,FALSE,1,0,9,FALSE,TRUE,FALSE,FALSE,6.56,11.365,93,0
47,TRUE,FALSE,FALSE,FALSE,1,0,10,FALSE,TRUE,FALSE,FALSE,6.56,11.365,93,0
51,TRUE,FALSE,FALSE,FALSE,1,0,11,FALSE,TRUE,FALSE,FALSE,7.38,12.12,86,0
55,TRUE,FALSE,FALSE,FALSE,1,0,12,FALSE,TRUE,FALSE,FALSE,8.2,12.88,86,0
